"id","transcription","language","original_split"
"sna_94097","Nzvimbo iyi iri panhongonya  yedhorobha.  Vanhu vari kuzvifambira zvavo, vamwe vachikwidza  vamwe vachidzika.  Pane zvikwangwani zviviri, chimwe chinoratidza panodhindwa  mapepa  pozouyawo chimwe  chiri kuratidza panotengeswa mushonga  inorapa vanhu.","sna","train"
"sna_94029","Vanhu vakapfeka mbachka dzemutambo vakamira vakaita zvitaira kuti mufananidzo wavo ubude zvakanaka. Pane arikuruboshwe akapfeka  mbachka dzegirirni nemasokisi eruvara rweyero akamira akarembedza mawoko ake akadhasharara zvishoma makumbo. Aripakati akadhasharara makumbo ake wo zvishoma uye akapfeka hembe yero kumusoro nechikadibirura chitema . Umwe akapfeka hembe tsuku dzese kusanganisisra nema sokisi  neshangu iye akaisa mawoko pamberi.","sna","train"
"sna_28800","Mugwagwa wakaiswa tara. Une tara ine ruvara rutema. Neche murutivi mune mukomana ari kutengesa pamusika.  Musika uyu uri kutengeswa hembe pane hembe dzine ruvara ruchena dzimwe dzine ruvara rutema.","sna","train"
"sna_28811","Komichi yakagadzirwa patafura, iyo yokumwira zvimwiwa.","sna","train"
"sna_28804","Imba yekutandarira. Ina masofa ane ruvara rwebhurauni ane mapiro awo. Pakati payo pane tafura iripo yakagadzikwa zvinhu pamusoro. Madziro ayo akashongedzwa.","sna","train"
"sna_28830","Nzvimbo yemudhorobheni, pane mudhuru une ruvara rweyellow nerutsvuku muzasi nemarata ane ruvara rutsvuku. Pane muti une maruva ane ruvara rwepepuru. Pane vanhu vakagara pasi.","sna","train"
"sna_28820","Mukadzi mumwe chete mutema ari kuratidza kufara uye arikudzana akapfeka nguwo dzepasi chigare uye mumusoro make akasunga dhuku.","sna","train"
"sna_28851","Mudzimai unofana kunge vari wechiAfrican akasunga dhuku musoro iyo ine ruvara rweyero nerwumwe rwebhuruu, akaisa iyewo tsiye dzekuwedzeredza kuti dzirebe ndokugera tsiye, ndokuzora zora zvinhu pamuromo wake kuti aratidze runako.","sna","train"
"sna_28884","Twumiti twudiki twakaoma uye ruva rine mashizha egirinhi rakabhuruma kumusoro zvakatsvukuruka.","sna","train"
"sna_28809","Vanhu vazhinji varikuita zvakasiyana vamwe vakamira vamwe vari kufamba vakananga kwakamira mabhazi sezvo pane mabhazi akamira arikuratidza kuti ari kutakura vanhu. Nzvimbo iyi mamiriro ayakaita anobva aratidza kuti parengi.","sna","train"
"sna_28832","Nzvimbo inoratidza kuti inove iyo yaimbove nemvura yakawanda chaizvo. Mvura iyi yapwa mukasara tumiti tunobuda mukati memvura iyi asi inoratidza kuti haisati yanyatsopera sezvo ichine mashizha egirini.","sna","train"
"sna_28825","Ruware rwakaiswa mufananidzo wemhuka.Mufanidzo uyu wakaiswa neruvara rwutsvuku.Izvi zvaiitwa nevanhu vakudhara vaipenda kana kuisa mufananidzo wezvakasiyana siyana pamatombo iri tsika yavo yekuratidza magariro avo.","sna","train"
"sna_28873","Pane nzvimbo ine marara akawanda. Mamwe emarara aya akaunganidzwa panzvimbo imwechete kozoita amwe akateteredzeka. Marara aya anosanganisira mapepa nemapurasitiki. Pedyo nemarara aya pane huswa hurefu.","sna","train"
"sna_28836","Mugwagwa usina kuiswa tara unotoratidzawo matsimba erori rambopfuura. Mujiga memugwagwa muzere mara emakatibokisi, zvinwiwa netumwe tumapurasitiki tunotatidza setwemafiriziti. Kuruboshwe kwacho kune zvivakwawo zvisina kurongeka zvakangoiswa marata.","sna","train"
"sna_28891","Bundo rinoratidza kuti rakadzvarwa kuti pariri panake.  Rimwe raro rakaoma kuratidza kuti harina kudiridzwa kwenguva yakareba.  Rimwe ndorakaitawo reruvara rebumhudza rinoratidza kuti richiri mhenyu uye richiri kushandisika zvakanaka richionekera.","sna","train"
"sna_28817","Nzvimbo ine huswa hwakaoma uye irikuratidza ivhu rakatsvukuruka nechekumberi kune huswa hwakati nyanyisei asi pane humwe huswa huchine karuvara kegirini , nzvimbo iyi haina mvura yakawanda panguva ino.","sna","train"
"sna_28819","Motokari dziri kufamba mumugwagwa mudhorobha. Midhuri iri mudhorobha. Imwe motokari yakanyorwa kumashure kuti Harare. Imwe ikombi imwe haisi.","sna","train"
"sna_28844","Motokari dzakamira pasi pomuti unemaruva epingi . Kumberi kwacho kune mudhuri muhombe wemuturikidzaniswa.","sna","train"
"sna_28893","Vanhukadzi vatatu, vakapfeka nguwo dzechinyakare, vakaisa zvuma muhuro, uye zvuma mumusoro,  uye vakatunga misoro yavo zvechizvino-zvino.","sna","train"
"sna_28872","Murume  akapfeka mutodo uye hembe ine mavara akawanda-wanda neshangu nhema dzakanyorwa nezvichena akabata chingoro chesimbi chine mavhiri maviri . Muchingoro umu mune masaga akawanda zvikuru kwazvo uye akapetwa kuti akwane musaga umu.","sna","train"
"sna_28867","Mhando yehuku iyo inodaidzwa nezita rekuti bhureyira inenge yasvika pamavhiki maviri ekubuda muzai. Akaisirwa pokufamba pemakoko emapuranga.","sna","train"
"sna_28864","Maruva anoratidza kuti anowana mwando wakakwana nemupfudze wakakwana  sezvo ane mashizha akasvibira, akabwinya uye akatumbuka maruva anoyevedza machena ane zvakandotsvukuruka pakati zvinoratidza kuti zvinokwezva nyuchi nemazingizi.","sna","train"
"sna_28856","Vanhu varikufamba mumugwagwa,  mumwe arikumashure akabereka bhegi ritema. Uye ari mberi ane hembe tsvuku neshangu chena. Parituvi pavo pene dhishi rebhuruu. Vanhu varikutengesa zvakasiyana pamusika, zvinosanganisira michero inoti muavho","sna","train"
"sna_28852","Dzimba dzemudurikidzanwa dziri pedyo napedyo parutivi rwemugwagwa, mugwagwa muna vanhu vaviri vari kufamba umwe akapfeka hembe dzeruvara rutema mumwe chitsvuku nechichena pane motokari chena yakamira panomiswa mota parutivi rwemugwagwa.","sna","train"
"sna_28827","Miti mitatu ine mabazi akawanda nemashizha egirini akasangana nekahu yero. Miti iyi iri padivi pemudhuri une ruvara rwegireyi. Iri panzvimbo ine tuhuswa twakatsva twebhurauni. Nzvimbo inoratidza kuti ine ivhu rakakora rine ruvara rwebhurauni.","sna","train"
"sna_37245","Matombo maviri akagarana mahombe uye muzasi mune mapepa arimo panotoratidza kuti panorasirwa marara.   Uye kune dzimba dziri kubudikira dzisina kupera kuvakwa.","sna","train"
"sna_37204","Mushina mutema unamavhiri mawiri nepekuisa tsoka nepekubata. Unotakura munhu nekukurumidza kana achida kusvika kwavanenge achida kusvika.","sna","train"
"sna_37235","Vanhukadzi vakamira vanotamba mutambo wevhurubhoo. Pane murume akamira pakati pavo akapfeka magogorosi arikunyenwerera. Vanhukadzi ava varikunyemwerera vakasimudza maoko mumhepo.","sna","train"
"sna_37261","Nzvimbo inoratidza kuti pasi payo panoitirwa zvemusika kana kuti kereke kanawo panopakwa motokari, munzvimbo iyi munechimba chakavakwa chinoratidza kuti ndechevanhu vandochengeta apa. Pane mugwagwawo usina tara.","sna","train"
"sna_37234","Imba inoratidza kuti ichirikuvakwa. Asi yavakutorongerwa kuti ipfurirwe sezvo pakazara mapuranga pamusoro. Yakavakwawo nezvitinha zvitsvuku nezvimwe zvangogadzirwa nesemende chete pamusoro perin'i bhimu. Pakutogara vanhu sezvo pakayanikwa hembe.","sna","train"
"sna_37216","Mugwgwa une tara.  Nechekujinga kwemugwagwa uyu kwakamira bhazi reyero riri kuratidza kuti riri kutakura vanhu.   Kune vanhu vakawanda vamwe vakamira, vamwe vari kufamba, vamwe vakagara vachitengesa michero yakasiyana, kutengesera vanhu vari kundokwira bhazi iri.","sna","train"
"sna_37207","Madziro erudzi rweshizha akashongedzwa nemavara machena.Ari kuonekwa tambo dzichibva mudenga dzichisvika pane zvinhu zvichena zvekutungidza nazvo magetsi nezvimwe zvekubayirira midziyo yemagetsi.","sna","train"
"sna_37211","Mukomana werudzi rwechitema. Akamira pamukova wemba. Akapfeka nguvo yekumusoro ine ruvara rwepfumbu. Kuzasi akapfeka chikabudura chirefu chine ruvara rutema. Imba yaari kupinda yakapendwa neruvara rwepingi neyero.","sna","train"
"sna_37217","Maruva akawanda akadzvarwa pamusha. Mamwe ari mumavhasi akakura. Mimwe yamaruva aya inosanganisira gavakava. Gavakava rinowanikwa musango asi vanhu vanogona kuridzvara pamusha kutoita maruva. Maruva aya akanaka chose.","sna","train"
"sna_37257","Apa pamufananidzo uyu pane nzvimbo yakawakwa imba yakavharwa nesikirini bha yakaiswa dhoo rezengi. Parutivi pacho pane shedhi hombe yakawakwa kozoita chikwangwani chiripo chakamiswa asi chisingaonekwi kuti chakanyorwa kunzi kudii","sna","train"
"sna_37270","Ngarikuni nehuku zvirikufamba pachivanze ngarikuni rine ruvara rwutema uye rine pamwe pachena poitawo huku iripedyo nayo irikuratidzawo kuti  irikufamba isiri kufura. Pahuro pengarikuni pane zvinhu zvitsvuku nezvimwewo zvakadakuita sebhuruu, musoro waro unotyisa uyewo unechinhu chakareba kubva pamuromo zvichienda pasi.","sna","train"
"sna_37238","Chikoro chine zvivakwa zvine ruvara ruchena nepazasi patsvuku nematenga matsvuku.Pane miti mirefu ine tumashizha tudiki,mumwe une mashizha asina kunyanyanya kuita girini anekauyero,umwe une mafurauzi matsvuku.Pane mwana komana arikufamba pachivanze chechikoro nevamwe vakagara.","sna","train"
"sna_67111","Pamusika parikutengeswa zvirimwa zvakafanana nama banana nemimwe michero yakasiyana siyana irikutengeswa pamusika apa.","sna","train"
"sna_67120","Vanhu varikufamba mukati me nzira inofambwa nayo. Uyezve nechekurutivi kwenzira iyi kune masimbi pamwe chete nezvivakwa. Zvakare panewo chikwangwani chirikuratidza kuti chakanyorwa kuti panzvimbo apa panoitwa nezvei.","sna","train"
"sna_67115","Mukadzi akapfeka 
hembe chena. Ane menduru muhuro make. Ane mukombe mumaoko make. Ari kuratidza kuti abudirira mumakwikwi omutambo waanga achikwikwidza.","sna","train"
"sna_67140","Vatambi vabhasikeribho vari kuratidzira kuti vari munhandare yavo yekutambira bhora ravo. Vakapfeka nhumbi dzinosiya muviri wese panze. Dziri kusanganisira majezi akanorwa nekara chena uyezve.","sna","train"
"sna_67145","Iyi imotokari iri padivi remugwagwa. Motokari iyi inoratidza kuti imotokari hombe. Padivi pemotokari iyi pane mugwagwa une tara uye pane dzimwe motokari dzakawanda dzinosanganisira rori.","sna","train"
"sna_67121","Mugwagwa unetara unoratidza kuti wasakara, wavanenguva huru wakadzirwa sezvo wava nemakomba. Mujinga memugwagwa umu tirikuona midhuri yakakomboredza misha nemiti mikuru yakasvibira chose.","sna","train"
"sna_67186","Miti yakawanda iri panzvimbo imwe chete. Miti iyi ina mapazi akawanda uye  mashizha akawanda zvekare ane ruvara rwegirinhi.","sna","train"
"sna_67166","Zvinwiwa zviviri , chimwe chiri mubhodhoro hombe , rimwe diki. Zve koko kola zvakagadzikwa patafura.","sna","train"
"sna_67159","Motokari hombe ye rudzi rwe gonyeti. Ine tirera ine ruwara rwe bhuruu. Ina mavhiri akawanda makuru ane ruwara rutema neruchena pakati. Gonyeti rinoshandiswa pakutakura zvinhu zvikuru uye zvinorema zvinoshandiswa mumabasa akasiyana siyana.","sna","train"
"sna_67194","Katsi nhema ine kahubhurawuni ine maziso ebhurawuni nematema ine tundebvu tuchena yakaburitsa musoro nepaburi remba yayo ine ruvara rwebhurawuni.","sna","train"
"sna_67156","Mugwagwa  wakapamhamha une tara.. Wakanyatso kugadzirwa ukatarwa zvakanaka.  Nechemujinga mawo mune bhazi rakanyorwa kunzi Mhizha Tours rakamira richiratidza kuti ririkutakura vanhu uye rinofamba nzendo hombe sezvo rine mavhiri akawanda masere, nechingoro kumasure chokuisira hembe dzeva fambi.","sna","train"
"sna_67168","Hembe dziri muchitoro dziri kutengeswa pamberi pakaiswa mufananidzo wechidhori chakapfeka rokwe richidzimai  rakareba rerudzi rwepfumbu nemaoko marefu pamberi nechepamusoro pakaiswa ruva rerudzi rwegoridhe.","sna","train"
"sna_67178","Vanhu vazhinji vanosanganisira varume nevakadzi vari kuita zvakasiyana vamwe vari kufamba vamwe vakamira vamwe vari kuratidza kuti vari kutengesa zvinhu zvakasiyana zvinosanganisira zvinwiwa, mafuta ekubikisa, mupunga. Vamwe vakafukidza nematende akaita semaamburera kuti vasatsve nezuva.","sna","train"
"sna_67125","Varume vari pakati pemutambo webhora ramaoko, ari pakati wakabata bhora rine ruvara rwebhuruu iye wakapfeka hembe ine ruvara rutema yakachenurukira kuzasi wakapfeka chikabudura chine ruvara rwakachenurukira zvakare, vamwewo ndivo vakapfeka hembe dzakafanana neumwe ari pakati wakabata bhora asi vakaisa zvimabhibhi pamusoro zveyero.","sna","train"
"sna_67123","Mufananidzo wevarume varikufamba vakatarisa kunerumwe rutivi. Umwe akapfeka nguwani tema umwe  aine kopisi, sikipa imwe inerudzi rwakati chenerukei. Umwe akapfekawo bhachi rinoratidza kuva pepuru nebhurukwa rerudzi rwebhuruu.","sna","train"
"sna_67137","Parutivi pemugwagwa wetara pane nzira iri kurudyi. Mumugwagwa mune motikari mbiri dziri kupesana. Imwe ichena imwe itsvuku. Miti mihombe iri kumucheto kwemugwagwa kumativi ose.","sna","train"
"sna_67128","Mukomana akazvimirira ari ega. Akachena zvikuru. Akapfeka dhenimi rine zvimakwapa pamabvi ndokuzopfekawo hembe yokumusoro ine mavara machena namamwe. Muhuro make akaisa chishongedzo uye mukati mehembe mune kamwe kachena karimo kari kuoneka. Akapfekawo zvishongedzo zvemumaoko uyewo ane chiringazuva. Bhutsu dzake dzaakapfeka hadzisi kunyatsooneka. Musoro wake hausi kuoneka zvakare.","sna","train"
"sna_15345","Pane mudziyo wemumba wakagadzikwa pasi.  Mudziyo uyu unoshandiswa kuisa imwe midziyo yakaita se terevhizhoni . Seri kwemudziyo uyu , Kune chidziro chezvidhina chakachena.","sna","train"
"sna_15336","Pane kudya kwakaiswa patafura kwakawanda. Kudya uku kunosanganisira nyama nembatatisi, pedyo neimwe ndiro pakaiswa gaba resauti.","sna","train"
"sna_15324","Chitoro chinotengeswa hembe dzokutambisa mitambo. Mudhori wakapfeka hembe ineruvara rwebhuruu kumusoro neruvara rwakasvibira kuzasi. Dzimwe hembe dzakatonikwa kumadziro dzimwe dzakapetwa dzikaiswa mukabati.","sna","train"
"sna_15341","Ichi chipfeko chinopfekwa mutsoka chinonzi shangu.Shangu dzine mhando dzaka siyana-siyana.Apa tiona shangu dzemhando yatingati matenesi.Dzino pfekwa nguva zhinji kana vanhu vachitamba mitambo yaka siyana.","sna","train"
"sna_15380","Vanhu wakawanda vari kufamba pamberi pezvitoro. Pane varume vakapfeka mahovhorosi ane ruvara rwegirini. Vakaisa mamasiki pamuromo.","sna","train"
"sna_15386","Nzvimbo yakarongedzwa midziyo inoshandiswa mumba yakasiyana. Iri kunyanyoonekwa ndeyekurongedzera ndiro. Uyewo ine ruvara rwebhureki nepamwe pachena. Ine pamwewo zvekare parikuratidza magirazi pekuti vanhu vakaisa ndiro imomo dzinenge dzichioneka.","sna","train"
"sna_15381","Mawoko maviri akabata mabhureidzi akarukwa mumusoro achirembera achirembera kugotsi. Zvigunwe zvawo unemaringi arimo esimbi ari esirivha ayo akaiswa kushongedza maoko aya.","sna","train"
"sna_15349","Dandemutande chipukanana chinemakumbo matanhatu nenyanga mbiri. Chipuka ichi chitema chakanotsvukuruka nechepamusana pacho  uye chikakuruma chinogona kukukuvadza","sna","train"
"sna_15306","Mota chena yakamira pamusoro pemugwagwa wetara. Ine gonhi rekuruboshwe rakavhurika. Kumashure kwayo kwakashama uye kugere vanhu vari mukati. Mberi kune mudhuri muhombe une chidziro chichena nezvebhuruu. Mataya maviri akamiswa.","sna","train"
"sna_15369","Muti wemuhabhurosi wakamira une mashizha akapfubvutira. Akawanda zvikuru uye arikuratidza hutano. Pakati parikuoneka tuvana twemuhabhurosi tutsvuku tusati twaibva. Shiri dzinoda mahabhurosi Saka dzinogona kuita matendere mumiti.","sna","train"
"sna_15358","Nzvimbo inoratidza kuti kumagaba kuri kutengseswa zvinhu zvese zvine chekuita nesimbi zvinosanganisira magonhi, ma dho furemu, ma windo furemu,ma bhara nemichina yekukuya dovi   vatengesi vagere zvavo vakamirira vatengi.

","sna","train"
"sna_15392","Mupaini mukuru wakasvibira unoratidza kuti wava nemakore wasimwa uye unowana mupfudze nemwando wakakwana. Muzasi macho tirikuona hwaya yakakomberedza nzvimbo ine dzimba dzakavakwapo.","sna","train"
"sna_15396","Vanhu vari kufamba zvavo panzvimbo yakapfumba inoratidza kuti inofambwa nevanhu nguva zhinji. Vamwe vakamira panzvimbo iyi ine sora rakaoma rinoratidza kuti rave nenguva risina kumbonaiwa nemvura.","sna","train"
"sna_15340","Mhete dzakatsvetwa pasi dzine mavara akasiyana siyana. Dzimwe mhete dzine ruvara rwesirivheri neruvara rutema neruvara rwegoridhe kwoitawo dzimwe dzine ruvara rutema neruvara rwegoridhe dzimwewo ndidzo dzine ruvara rutsvuku neruvara rwegoridhe neruvara ruchena.","sna","train"
"sna_15376","Mugwagwa wakagadzirwa ne tara. Mumugwagwa umu murikupfuura motokari dzakawanda dzichienda kwakasiyana. Kumativi omugwagwa uyu ,muñe miti mizhinji yakakomberedza ,inemashizha aneruvara rwe girini.","sna","train"
"sna_15321","Maruva akaungana panzvimbo yaari zvakanaka.  Ane mashizha marefu uye ane zvitanda zvinoreba kuenda kudenga. Pane mamwe akaoma aripo, koita mamwe mashizha akutsvuka. Nechekumberi kune mamwe maruva akada kuita sekiti.  Maruva aya akaoma zvakanaka uye maari munogona kugara tumwe  tupuka netushiri tudiki tuchitorarama.","sna","train"
"sna_15354","Vanhu vakamira munhandare. Pekutanga pane mukadzi akamira kapfeka bhachi rakanzi AFC uye ane menduro yaakabata neruoko rwake rwerudyi iri muhuro, uye ane tirofi iri pamberi pake yakagadzikwa pasi.","sna","train"
"sna_26748","Vatariri vari kufara vachiratidza kuti vari kuona mutambo unovanakidza. Vakamira vamwe vacho vakabatira pamasimbi.","sna","train"
"sna_26733","Gonye rine ruvara rwegirini riri pasi padyo namatombo.","sna","train"
"sna_26745","Zvivakwa uye miti negomo, maruva nemasora,  nemavhu nematombo uye tende rakanyorwa zvescreening, netambo dzemagetsi.","sna","train"
"sna_26796","Nzvimbo inotengesa zvinhu zvezvirimwa.Pakanyorwa kuti Farm and City pari peruvara ruchena.Pane mahwindo ari nechekumusoro ane ruvara rwegirini.Muzasi mune motikari dzakamira pasi ipapo.","sna","train"
"sna_26797","Bango rakachekererwa pasi rikaboora pakati paro pakaiswawo waya ineminzwa. Izvo zvinoitirwa kuchengetedza nzvimbo. Zvakare pabango iri pakamharawo shiri.","sna","train"
"sna_26728","Muchina mukuru wekuchekesa miti une mazino anomhanya une ruvara rwegirini pamusoro pane danda guru riri kuchekwa.","sna","train"
"sna_26776","Nzvimbo ine zvivakwa zvakawanda uye zvakakura chaizvo. Irikuratidza kuvewo  guta guru raHarare. Umo mune vanhu varikufambirawo. zvavarikufambira. Kozoitawo motokari dzirikupesana dzichienda kwakasiyana siyana. Kurikutadzawo kuti kwave kunodoka.","sna","train"
"sna_26773","Imba yakavakwa pakati pedzimwe dzimba. Iyo ine ruvara rwepingi uyewo ine gedhe rine ruvara rutema. Yakaiswa chidziro chezvidhinha uyewo mukati munoratidza kuti hamuna nzvimbo yakasara yokuti vanhu vaite zvimwe yakakura. Pane mumengo uri kumberi uri kubudawo nechokunze kwechidziro uyewo pamusoro pane chidhishi chinounza masaisai pachivhitivhiti.","sna","train"
"sna_26795","Mbombi yakashama, yavhurwa mvura irikupinda mumugomo, uye pane nzira yakagadzirwa kuti mvura iya inorasika igofamba napo. Panotaridza kutova  namadhaga namabwe ayifukunurwa kuti mvura iwane nzira  yekufamba.","sna","train"
"sna_26755","Rori huru chena iri kuratidza kuti iri kuiswa masaga anonzi mabhero akazara nekotoni wuru uye haisati yanyatsokutozara sezvo kumashure kune  mumwe mukaha uye mamwe mabhero achiri pasi.","sna","train"
"sna_26787","Matombo maviri ari mudondo asina kunyatsa kubatana asi pakati pavo hapana musiyano wakasiyana. Matombo aya rimwe rakanoita dema uye rimwe ijena. Nechekumusoro kwawo kune mauswa ariko akaomarara zvinobva zvamapa ruvara rwegireyi. Kwoitawo zvimiti zviriko zvine mashizha ane ruvara rwebumhudza.","sna","train"
"sna_26788","Nzou iripadziva remvura, irikuzvidira mvura netirangi kana kuti chimutamba chayo asi mvura inemadhaga inozvidira kana yapiswa ichida kutonhorerwa nechemberi kune huswa hwakaoma uye  miti iripakati nepakati pakukura , imwe yakasvibira imwe ine mashizha oruvara rweyero.","sna","train"
